player_id,session_frequency_weekly,avg_survival_time_min,kd_ratio,win_loss_streak,currency_balance_uc,lifetime_value_usd,royale_pass_tier,days_since_last_session,churned
UID_10308,27,5.734357072400895,806.120659665082,2,459,134.81058723388597,31.0,21,0
UID_10309,-1,8.573265350167745,748.1848644146199,2,4646,166.16586115932208,101.0,0,0
UID_10310,36,17.62160764486999,184.5025672544417,-2,392,231.29652284531457,146.0,3,0
UID_10311,33,22.626286222100674,209.32838840437662,-2,3938,97.57909162850069,15.0,13,0
UID_10312,35,20.979987260535253,370.43505558110286,-1,1787,190.17091252501896,101.0,0,1
UID_10313,22,9.47182356673201,484.4745328925022,0,4940,158.68581614776113,67.0,13,1
UID_10314,1,29.89771576801487,618.1929460531429,-1,2257,74.92767790315351,130.0,15,1
UID_10315,3,23.33145952270751,368.87674820581543,1,1138,246.42412121363085,27.0,21,0
UID_10316,2,17.77678115303908,462.4884626615346,-4,3808,223.65408841535535,104.0,13,0
UID_10317,6,19.51290712109735,747.3961910399431,1,4741,184.68497151641657,126.0,28,1
UID_10318,28,13.698632556686857,36.67953457030884,4,2454,238.55923752543077,142.0,19,0
UID_10319,27,,252.41170064958635,1,1466,243.24550541516905,103.0,2,1
UID_10320,42,11.773035209426023,713.278250925964,-5,3674,198.68032685592485,75.0,2,1
UID_10321,17,23.93519508938942,895.1173170034306,1,1377,234.75458425987756,93.0,8,0
UID_10322,18,1.4355996094485202,511.62627437145454,-1,2597,195.6262868766753,130.0,5,0
UID_10323,31,4.5127826319982836,532.0602739167891,-3,141,190.76666728953077,86.0,24,0
UID_10324,29,2.392208200091895,107.16129413864208,-3,2659,173.51349112474463,6.0,12,0
UID_10325,38,2.232602521863408,447.3676255867723,-2,4596,211.11733483676753,140.0,20,0
UID_10326,34,,532.5640047283777,-4,839,44.5252335399787,104.0,1,1
UID_10327,16,22.295260420580806,242.44625658436618,-4,3618,247.0524460904313,102.0,7,0
UID_10328,21,15.350234336805915,269.21630662628604,-5,3917,244.5211613567906,33.0,20,0
UID_10329,29,3.9608195251704483,377.2464346883122,-1,595,8.25259753418471,99.0,1,0
UID_10330,-5,15.878094443127152,20.069190657948596,-2,1904,231.61500302760567,60.0,3,0
UID_10331,29,15.32898748469792,322.04695766661996,4,280,36.18731133979177,98.0,24,0
UID_10332,31,6.241722061223157,211.426862195845,-4,423,94.02064753565499,17.0,14,0
UID_10333,41,14.12993769807583,327.46460244269684,-3,4365,208.53525415096894,99.0,3,0
UID_10334,8,13.06021077530989,119.75015560606928,1,4249,45.12944857211702,150.0,12,0
UID_10335,-3,,890.4382280118209,1,1750,229.4138970941668,8.0,27,0
UID_10336,-5,20.220256700607315,593.5330943086932,-2,4757 UC,233.3864439835351,147.0,11,0
UID_10337,-1,2.3710650330009155,679.0344089125751,-1,1967,142.34820951082511,62.0,27,1
UID_10338,20,12.33714784673072,789.0923214834776,-1,4088,1.8421336223124127,131.0,12,0
UID_10339,8,19.940810102910344,498.39235470916435,0,4178 UC,80.53855217926417,118.0,13,0
UID_10340,33,,86.91159605861495,3,2946,173.0411594361332,85.0,19,0
UID_10341,21,26.9205151659321,537.0528311643659,-4,1449,275.18143442221555,111.0,17,0
UID_10342,3,20.934478433968547,586.782433909077,-1,2331 UC,177.21544535997867,132.0,28,0
UID_10343,9,5.930991688537775,745.3649302369115,-3,2220,72.90183583504519,61.0,27,0
UID_10344,9,,431.61638027505643,-2,3789,177.8301434410757,50.0,5,0
UID_10345,20,20.441956977015217,127.5675447652842,4,2810,151.4663340656319,100.0,28,0
UID_10346,36,1.8023292208690043,283.7475282081446,0,4728,218.72438526288497,121.0,10,0
UID_10347,7,18.727711536152327,363.0459881689952,2,1531,30.049452729626793,115.0,29,0
UID_10348,26,29.45480595369366,645.852649607468,-5,4882,213.4478581114073,120.0,1,0
UID_10349,33,18.415953392439846,570.721226838445,4,2990,151.82558921329087,66.0,27,0
UID_10350,26,12.747441680376674,356.06111622525646,2,4493,270.0796891584574,123.0,22,0
UID_10351,-2,20.468254286666024,986.4165972681004,1,1143,95.91431284120958,19.0,18,0
UID_10352,24,14.868408504807762,605.7142418749514,-5,933,177.44211561013879,82.0,18,0
UID_10353,31,17.51235961261241,237.20306905682088,-4,1460,261.39724387201534,2.0,4,1
UID_10354,17,29.492168477124498,101.7722943731417,-3,2723,28.795785046086,49.0,18,0
UID_10355,33,12.684877972208003,152.8438532704136,-5,2512,262.85545915548806,56.0,1,1
UID_10356,39,30.089141970885866,245.9331326116697,3,285,192.93839349003437,60.0,9,0
UID_10357,9,28.399221703259673,160.6653051222297,2,264,19.073380355938667,105.0,24,0
UID_10358,37,6.925355835650989,186.54836734890063,-4,2367,84.44331944893578,59.0,1,0
UID_10359,23,3.0991266501994543,285.06665917697774,3,3447,198.62680080430215,68.0,29,0
UID_10360,30,4.049910912511976,173.35625793522536,1,4916,18.936974992356394,36.0,10,0
UID_10361,7,1.5514590896917753,896.6757480839625,3,1762,163.2952597672251,57.0,17,0
UID_10362,26,3.8581894131903796,80.22572228707604,0,3048,97.03898843988765,35.0,28,0
UID_10363,1,21.670283028938286,524.4589384312976,0,2381,174.15958437080937,12.0,23,1
UID_10364,16,3.154428871561884,410.35578730696255,-2,2269,12.877815248342852,91.0,14,1
UID_10365,22,10.653369211152436,982.2803790469155,4,40,244.4351549561066,101.0,8,0
UID_10366,-4,,112.02769827783554,4,67 UC,273.02309525104715,93.0,22,0
UID_10367,36,1.704293891383631,397.81581348583705,-4,987 UC,271.7301138692113,70.0,18,0
UID_10368,39,,969.3734862320413,1,4008,210.257946078129,58.0,8,0
UID_10369,0,9.529956355311759,865.4205751813909,-1,3198,36.528388839947596,130.0,2,0
UID_10370,22,4.5760998661669285,816.990363742185,0,4790,212.67261937103146,78.0,20,0
UID_10371,22,22.085814907545505,257.8770367622353,-4,2524,6.945805432210387,72.0,8,0
UID_10372,38,20.034110872633157,170.8704986313268,-1,1085,6.25506452541264,5.0,27,1
UID_10373,38,27.555512442216997,668.5763556024385,4,2479 UC,90.79356373843554,52.0,29,0
UID_10374,14,23.24593827350108,929.283051528673,-2,1693,137.0697053027913,58.0,13,0
UID_10375,24,25.316271647404637,556.7072167246283,3,2315,216.07792515069994,60.0,18,1
UID_10376,5,9.535397694278457,571.5555282009528,0,778,191.6512356235572,87.0,6,0
UID_10377,22,6.369969571614678,279.9510957509181,-4,4589,125.08504142403578,81.0,15,0
UID_10378,19,23.71634772303298,769.4159838986177,-5,1585,76.77790401412794,92.0,15,1
UID_10379,33,25.417770170585804,187.0250441826676,-1,1492 UC,279.65062652116467,115.0,27,0
UID_10380,27,30.97630832321451,323.64686848060325,3,660,119.55505258043944,122.0,0,0
UID_10381,-5,13.487320033212933,425.39389497255513,0,1348,126.62287396769916,108.0,3,0
UID_10382,21,12.258627914855344,507.55961764658656,4,1299,45.93250873855497,143.0,3,0
UID_10383,7,24.497095886177764,242.38549144183872,1,3940,222.9204152141222,4.0,6,0
UID_10384,35,,114.82534105672961,-1,1986,194.56376455140452,30.0,7,1
UID_10385,-3,29.168120874191334,610.5589804373884,4,2044,61.95649910631035,2.0,16,1
UID_10386,33,26.978709475298874,288.6016901849317,0,3516,23.151593173409125,97.0,4,0
UID_10387,0,13.982928293977837,581.18009760047,-1,1058,190.86720113715342,135.0,6,1
UID_10388,2,23.724104787215662,154.3472790026749,3,976,183.58000015800258,37.0,27,0
UID_10389,21,23.835227075107387,481.091987844632,0,4577,76.67495616482329,139.0,19,0
UID_10390,3,4.120905441706983,532.5361736083307,2,727,266.67880825226433,10.0,28,0
UID_10391,31,28.314552001206827,51.818354468744666,-4,2527,42.40895387628748,140.0,19,0
UID_10392,27,16.290784727215765,336.5706177661012,3,3136,121.28052707033058,53.0,3,0
UID_10393,36,26.011625653985178,134.40123547128033,-1,342 UC,264.6465300445753,16.0,27,1
UID_10394,38,10.68587149364732,63.368632975720466,1,1447 UC,117.74532004286539,73.0,5,0
UID_10395,18,28.101808228658683,989.8612363667062,4,2379,179.09764456997283,39.0,6,0
UID_10396,9,,322.3216095902255,-5,3659,111.53912934418354,43.0,17,0
UID_10397,26,1.3279869719977133,809.7934584100494,4,526,76.94293272412014,47.0,4,1
UID_10398,26,28.40016999872044,254.61519069828748,-1,1896 UC,275.9641777539399,121.0,19,1
UID_10399,18,3.7626687163032497,681.4345719517069,4,4754,114.83097929323962,81.0,29,1
UID_10400,35,10.663598548195067,760.1518371036975,-4,2073,250.76177377681157,47.0,28,0
UID_10401,6,29.75234993020888,595.5791767337835,0,4915,64.53202106315486,92.0,2,0
UID_10402,33,29.76884906755193,471.52903093130334,-5,405,59.80721705480165,108.0,6,0
UID_10403,-4,18.354327816891765,411.7997300558538,-3,1573,8.781666460811593,42.0,26,0
UID_10404,-3,20.121704955338164,348.83337971634097,-1,4600,182.78241805884764,63.0,27,0
UID_10405,31,14.571601663606351,929.4361913334011,-2,3740,103.38828904399655,19.0,21,1
UID_10406,11,9.873630356280238,830.5363458469503,-3,4274,242.4222487736052,28.0,13,0
UID_10407,-4,10.94659121811104,964.9304079754459,4,4227,132.74212871928177,102.0,6,0
UID_10408,-4,21.352868185719924,124.28479376319618,-1,1846,271.53819671672574,28.0,4,0
UID_10409,22,23.76960503546987,730.7943884561239,2,1478 UC,52.07386284496814,79.0,28,0
UID_10410,17,24.95607702650897,938.2466227753557,-2,2395,243.61815497946316,107.0,21,0
UID_10411,31,,181.2149428590436,-5,771,217.81347633990924,17.0,4,0
UID_10412,26,3.760230260313539,66.48961774004081,1,578,216.22217322984537,86.0,29,0
UID_10413,27,15.962966739462088,741.04653722513,2,2901,236.93330635514187,39.0,22,1
UID_10414,-5,2.741938596578904,574.4156658685939,-3,193,213.44676128900878,144.0,1,1
UID_10415,13,17.630753855325835,841.7445938805962,0,2007 UC,175.6470801888375,73.0,29,0
UID_10416,-4,14.362327848736035,139.75839938862686,-4,1185,36.853277102935564,121.0,26,0
UID_10417,38,27.865175306835376,795.1877851287041,1,2394,9.17201791091787,83.0,20,1
UID_10418,20,11.619971735087319,201.60715731573976,2,2998,258.26223888571474,7.0,21,0
UID_10419,26,4.5428760842418185,163.63957727141792,0,1792,172.96359821273603,95.0,5,0
UID_10420,0,5.327451284314436,164.24937135119984,0,1110,223.40488351909454,143.0,14,1
UID_10421,26,24.046096905323573,814.4932627593589,-1,4005,135.07298339854162,91.0,20,0
UID_10422,-2,19.70953969962954,665.1307009741305,2,2261,32.94535388468511,123.0,9,0
UID_10423,5,4.060342030938454,523.0131182266424,-5,3736,35.1542766227102,133.0,22,0
UID_10424,11,3.5453795697531802,358.79460107509016,4,3793,192.2877308917742,35.0,25,0
UID_10425,32,22.213889679797525,877.1128207590269,-2,1936,120.71161076720254,33.0,23,0
UID_10426,18,3.2020746998763205,392.4058629118931,-2,4875,56.279723081149506,92.0,6,1
UID_10427,-1,25.872491308890478,816.51777952763,-3,4357,137.89728165076934,62.0,4,0
UID_10428,28,22.37347284170125,439.0909950793614,-3,729,18.05603523151963,126.0,0,0
UID_10429,0,3.4619116315879497,376.9067349819651,-2,4378,163.23944274935283,135.0,12,0
UID_10430,16,3.567499518193014,462.63351769103946,-5,3451,75.47871222544552,54.0,20,0
UID_10431,5,30.85932223360183,301.34773637672566,-4,4457,223.6914044982976,36.0,25,0
UID_10432,42,12.326803157527355,747.5346192382335,3,4536 UC,87.07867960930878,117.0,17,1
UID_10433,10,12.216986976578246,502.6701180534699,4,2140,127.69770296892335,42.0,12,0
UID_10434,27,25.59828768165008,232.18947387730262,-4,1644,3.3099630167612664,124.0,20,1
UID_10435,3,29.667206469045837,899.484615817241,-1,2800,20.36600136006348,64.0,20,1
UID_10436,0,30.839998444098736,383.85283225107406,3,4962,110.10882566515103,100.0,17,0
UID_10437,10,23.799979331445513,543.4985058278772,3,141 UC,134.62895668777355,15.0,4,0
UID_10438,23,12.386991210018337,906.3814637534505,2,1455,168.30052138437742,94.0,12,1
UID_10439,-3,3.527037087271355,624.1755721144007,-5,4796,81.83527182612359,68.0,3,0
UID_10440,14,24.519308054495973,116.88635090429324,-5,2096,194.92819637163953,88.0,16,0
UID_10441,30,,939.7381404011138,3,1325,241.23449268216245,26.0,2,0
UID_10442,13,13.83850957198996,627.6452822661107,2,4976,218.72595377858363,111.0,16,0
UID_10443,20,28.429598641779524,334.8721240956204,4,1213,11.160834335011982,130.0,27,0
UID_10444,-3,4.365242514179817,139.25814545612093,3,1159,134.7882585300553,33.0,10,1
UID_10445,13,15.908637409141749,793.9457867513689,1,4650,29.47449249333384,15.0,20,1
UID_10446,14,1.343602816087323,620.0107486529206,-3,4499,67.9222376917132,5.0,19,0
UID_10447,26,15.183385131141534,533.4077458671238,-3,4987,276.7170510021706,97.0,22,0
UID_10448,1,2.7039430487323557,893.8031937926526,-4,4697,40.00802474162759,91.0,20,0
UID_10449,35,4.595864717248674,788.5183515034083,-1,340,139.9424485895696,82.0,25,0
UID_10450,27,4.556774074231203,151.6597122447779,-3,3828,173.38572610104566,36.0,29,0
UID_10451,34,20.64747819837682,311.6908955887687,0,1968,197.02649388886576,59.0,3,0
UID_10452,33,,248.4642909004843,-4,703,156.98003124997066,90.0,1,0
UID_10453,12,18.654872475839674,743.8718979434196,-3,4413,2.7912991957280515,75.0,19,1
UID_10454,34,30.118860417976833,33.52908149230581,-1,2429,91.59302460703631,148.0,15,0
UID_10455,-5,12.344954808015544,569.8326959028294,-5,1800,145.2206574121241,21.0,27,0
UID_10456,5,9.646692709494387,762.3824398721165,-5,4912,24.68974413876893,105.0,17,0
UID_10457,22,27.28698647973792,876.6779601980733,4,4648,98.36919654906092,61.0,7,1
UID_10458,19,7.766827864930195,342.04754054103586,3,855,9.36183256360772,65.0,2,0
UID_10459,17,30.150636984902988,821.1751789415456,1,1812,22.085337930350498,108.0,8,0
UID_10460,25,1.3678388585370858,110.6206737815117,-5,2866,111.35094315695119,104.0,28,0
UID_10461,24,30.352080582662904,846.3676465053447,2,3642,37.2657188239595,149.0,19,1
UID_10462,36,2.3061767909856856,127.47591346574922,-3,182,159.1930371213614,20.0,28,0
UID_10463,29,27.96924993480208,397.2475618313112,2,3112,193.38122288111256,17.0,5,0
UID_10464,1,16.970165603100348,797.2156362429756,-1,4492,224.54035955509553,109.0,9,0
UID_10465,10,31.050746452914172,149.9024356060389,-5,1517,56.17471616650983,87.0,20,0
UID_10466,20,3.233353956380442,229.2284700931182,1,1356,47.01452630183331,42.0,9,0
UID_10467,42,17.761656342149553,722.180343136227,-1,2174,29.372890926499114,13.0,12,1
UID_10468,-4,30.33463990656595,719.9645328924197,0,3629,178.5099994336072,14.0,16,0
UID_10469,-5,16.83085397051128,641.0835181220087,0,3628,198.15113164080952,134.0,8,0
UID_10470,42,20.047904786082498,693.8790496226533,2,4096,8.9084270846101,30.0,16,0
UID_10471,6,22.05589999699465,542.6701709032614,3,3239,262.57049966111026,49.0,23,1
UID_10472,-1,14.756075082578143,251.77387900106206,-4,3691,14.624530739163188,35.0,8,0
UID_10473,31,19.992202767698142,345.66142390456906,3,18,151.83393313256144,54.0,8,0
UID_10474,26,18.683488181085973,181.57955702974553,4,3403,198.8759216279716,11.0,0,1
UID_10475,3,,908.359716277495,3,4679,244.27597372585117,78.0,1,1
UID_10476,35,2.3753736871450686,583.3334555866438,4,4551,200.2853550462848,11.0,27,0
UID_10477,29,9.502973726798427,400.8113316219635,4,3004,224.86040981743614,120.0,15,0
UID_10478,13,29.76292759375038,461.95960306376827,1,1132,95.23517831731377,36.0,28,1
UID_10479,42,27.942638198729895,947.1886112778541,-5,3339,228.5328883595069,81.0,0,0
UID_10480,10,14.789839882577791,153.3360679757686,1,3311,22.516138599471752,132.0,9,1
UID_10481,-3,19.767480515474404,586.1712090335956,4,3372,250.96295132160478,98.0,17,0
UID_10482,14,9.394569105724807,505.8380900165775,-1,987,153.59937718641973,80.0,25,0
UID_10483,18,6.693234337592484,611.3930900111044,0,3321,229.22623459341705,49.0,27,0
UID_10484,27,15.033209688732976,18.108372802458423,4,4615,126.88400438299917,51.0,7,0
UID_10485,18,11.69373078933149,872.036696553257,1,4954,180.51418201809983,101.0,20,0
UID_10486,5,18.66356863956434,932.0250706553641,-1,173,147.6576659413181,149.0,27,0
UID_10487,2,3.3525344253628817,565.0766702708501,1,3741,205.19317624693585,100.0,10,1
UID_10488,30,30.488750683457283,696.5811587945045,3,3052 UC,22.940990864484586,84.0,22,0
UID_10489,32,30.84634414766865,922.4071312391779,-3,726,16.974552676990665,110.0,1,0
UID_10490,34,22.128926960083938,707.1679104499673,2,3760,69.34058953548357,70.0,7,0
UID_10491,14,17.224236792983138,152.52378900996993,-4,1875,44.78869542311182,10.0,26,0
UID_10492,29,10.367437751617736,576.2307313307965,1,4033,244.5043479237845,85.0,21,0
UID_10493,42,,606.6543748782176,-4,989,61.52029328570714,144.0,7,0
UID_10494,19,,424.08825823525575,-2,3744,273.68941893287916,27.0,16,0
UID_10495,29,5.921383348433562,736.3705912011603,1,2686,94.51891046596111,104.0,14,0
UID_10496,19,28.56798827639662,934.2735780675379,-3,419,51.118353291557064,31.0,16,1
UID_10497,23,25.892985362386888,925.4759560554857,-4,593,221.4872513852892,81.0,27,0
UID_10498,12,29.744419225015765,450.7942874669917,4,1774,184.75673871885658,15.0,22,0
UID_10499,40,22.962926609023448,113.22672203617117,1,2459,139.74828549409727,68.0,23,0
